customerID,Contract,tenure,MonthlyCharges,Churn,Churn_Probability,MRR_at_Risk,Risk_Tier
0017-IUDMW,2,72,116.8,No,0.0218,2.55,Low Risk
8706-HRADD,0,21,43.55,No,0.2011,8.76,Low Risk
9955-QOPOY,1,69,60.8,No,0.0607,3.69,Low Risk
4385-ZKVNW,0,44,54.9,No,0.1117,6.13,Low Risk
5446-DKWYW,1,61,65.2,No,0.0906,5.91,Low Risk
2034-CGRHZ,0,24,102.95,Yes,0.5579,57.44,Medium Risk
5797-APWZC,0,1,90.6,Yes,0.8751,79.28,High Risk
3683-QKIUE,0,6,50.8,Yes,0.4128,20.97,Medium Risk
4228-ZGYUW,0,4,90.05,Yes,0.7888,71.03,High Risk
9031-ZVQPT,2,72,108.2,No,0.1195,12.93,Low Risk
2990-IAJSV,2,72,92.0,No,0.0144,1.32,Low Risk
8107-KNCIM,0,14,75.1,No,0.6253,46.96,High Risk
9027-YFHQJ,0,7,25.05,No,0.1765,4.42,Low Risk
5176-LDKUH,1,48,75.15,No,0.1005,7.55,Low Risk
4644-OBGFZ,1,55,19.5,No,0.0099,0.19,Low Risk
7926-IJOOU,0,1,19.3,No,0.1575,3.04,Low Risk
6480-YAGIY,1,45,112.2,No,0.1638,18.38,Low Risk
4029-HPFVY,0,3,70.3,No,0.5385,37.86,Medium Risk
7602-DBTOU,2,71,19.6,No,0.0058,0.11,Low Risk
5345-BMKWB,0,8,20.25,No,0.1817,3.68,Low Risk
3519-ZKXGG,0,3,75.85,Yes,0.7496,56.86,High Risk
5457-COLHT,2,69,80.65,No,0.0105,0.85,Low Risk
6416-TVAIH,0,1,68.5,Yes,0.8477,58.07,High Risk
5451-YHYPW,2,72,115.75,No,0.0239,2.77,Low Risk
5108-ADXWO,0,11,73.5,Yes,0.4617,33.93,Medium Risk
7998-WNZEM,2,71,80.6,No,0.0175,1.41,Low Risk
3066-RRJIO,0,1,69.95,Yes,0.7989,55.88,High Risk
4664-NJCMS,2,33,59.55,No,0.0281,1.67,Low Risk
0307-BCOPK,1,16,19.05,No,0.018,0.34,Low Risk
7629-WFGLW,1,56,95.65,No,0.1281,12.25,Low Risk
2542-HYGIQ,0,1,19.95,No,0.1467,2.93,Low Risk
6715-OFDBP,0,5,70.05,Yes,0.4965,34.78,Medium Risk
5016-LIPDW,1,57,19.4,No,0.0212,0.41,Low Risk
6481-LXPWL,1,56,36.1,No,0.0534,1.93,Low Risk
1567-DSCIC,0,8,94.0,Yes,0.7408,69.64,High Risk
2150-UWTFY,0,22,61.15,Yes,0.189,11.56,Low Risk
6124-ACRHJ,0,1,19.75,No,0.3415,6.74,Medium Risk
9362-MWODR,0,40,64.1,No,0.0723,4.63,Low Risk
9975-GPKZU,2,46,19.75,No,0.0031,0.06,Low Risk
9625-RZFUK,2,63,19.7,No,0.0039,0.08,Low Risk
5153-LXKDT,2,68,110.2,No,0.102,11.24,Low Risk
5161-UBZXI,2,69,106.35,No,0.0839,8.92,Low Risk
1020-JPQOW,0,56,90.55,No,0.2065,18.7,Low Risk
7919-ZODZZ,1,10,65.9,No,0.0918,6.05,Low Risk
0565-JUPYD,1,63,104.5,No,0.1023,10.69,Low Risk
6867-ACCZI,2,24,52.5,No,0.0335,1.76,Low Risk
5939-XAIXZ,0,19,56.1,No,0.1536,8.62,Low Risk
9054-FOWNV,0,22,88.75,No,0.4241,37.64,Medium Risk
2683-BPJSO,0,29,84.45,Yes,0.3966,33.49,Medium Risk
2157-MXBJS,1,13,75.3,Yes,0.4215,31.74,Medium Risk
8207-VVMYB,2,70,26.0,No,0.0061,0.16,Low Risk
9732-EQMWY,0,49,99.4,No,0.3582,35.61,Medium Risk
9360-AHGNL,1,43,109.55,Yes,0.3293,36.07,Medium Risk
1087-UDSIH,0,3,19.6,Yes,0.1741,3.41,Low Risk
5269-NRGDP,1,42,73.15,No,0.089,6.51,Low Risk
6195-MELTI,1,57,54.65,No,0.0639,3.49,Low Risk
5485-WUYWF,0,2,66.4,Yes,0.6072,40.32,High Risk
2121-JAFOM,2,72,115.55,No,0.0265,3.06,Low Risk
8818-DOPVL,0,46,104.45,No,0.4899,51.17,Medium Risk
2632-UCGVD,0,66,100.05,Yes,0.468,46.82,Medium Risk
5445-PZWGX,1,62,102.0,Yes,0.1103,11.25,Low Risk
1227-UDMZR,2,72,91.15,No,0.0034,0.31,Low Risk
5198-HQAEN,1,35,89.7,No,0.2028,18.19,Low Risk
9170-CCKOU,0,17,90.2,Yes,0.4855,43.79,Medium Risk
2167-FQSTQ,2,72,92.4,No,0.0204,1.88,Low Risk
2819-GWENI,1,28,19.9,No,0.0095,0.19,Low Risk
1043-YCUTE,2,56,25.15,Yes,0.2356,5.93,Low Risk
3814-MLAXC,0,31,79.85,Yes,0.3658,29.21,Medium Risk
3572-UUHRS,1,45,18.85,No,0.0197,0.37,Low Risk
2692-PFYTJ,0,1,25.75,No,0.3163,8.14,Medium Risk
1226-UDFZR,0,2,49.6,Yes,0.5542,27.49,Medium Risk
5955-EPOAZ,0,6,20.95,No,0.1297,2.72,Low Risk
6821-JPCDC,1,48,97.05,No,0.2287,22.2,Low Risk
8815-LMFLX,0,25,25.4,No,0.0892,2.27,Low Risk
9135-HSWOC,2,64,19.7,No,0.0037,0.07,Low Risk
8582-KRHPJ,0,50,35.0,No,0.1147,4.01,Low Risk
5811-IWXYM,1,52,101.25,No,0.1445,14.63,Low Risk
7044-YAACC,0,4,70.2,No,0.5755,40.4,Medium Risk
8189-XRIKE,0,32,90.95,No,0.4024,36.6,Medium Risk
1506-YJTYT,2,45,73.85,No,0.0226,1.67,Low Risk
4123-DVHPH,0,9,88.05,No,0.4754,41.86,Medium Risk
6425-YQLLO,1,66,105.95,Yes,0.2668,28.27,Low Risk
5442-UTCVD,0,3,91.85,Yes,0.7816,71.79,High Risk
2228-BZDEE,2,54,20.1,No,0.0193,0.39,Low Risk
7734-DBOAI,0,1,40.1,Yes,0.6919,27.75,High Risk
2789-CZANW,2,64,110.3,No,0.0612,6.75,Low Risk
2091-RFFBA,0,31,73.9,Yes,0.4905,36.25,Medium Risk
2114-MGINA,0,14,89.8,Yes,0.6513,58.49,High Risk
7596-LDUXP,1,12,85.15,No,0.1663,14.16,Low Risk
3740-RLMVT,1,67,60.95,No,0.0276,1.68,Low Risk
4489-SNOJF,0,35,72.25,Yes,0.23,16.62,Low Risk
2192-OZITF,2,45,73.55,No,0.0232,1.71,Low Risk
5651-CPDND,0,10,46.0,No,0.2212,10.18,Low Risk
2186-QZEYA,0,29,58.55,No,0.1634,9.57,Low Risk
1131-ALZWV,1,24,24.6,No,0.0413,1.02,Low Risk
7729-XBTWX,2,66,19.75,No,0.0042,0.08,Low Risk
9134-WYRVP,1,51,86.35,No,0.0743,6.42,Low Risk
3284-SVCRO,2,45,25.5,No,0.0117,0.3,Low Risk
9732-OUYRN,1,49,19.0,No,0.0127,0.24,Low Risk
0559-CKHUS,2,29,19.55,No,0.0108,0.21,Low Risk
2931-SVLTV,0,40,110.1,No,0.2416,26.6,Low Risk
6899-PPEEA,0,37,96.55,Yes,0.5826,56.25,Medium Risk
7504-UWHNB,0,25,69.75,No,0.3725,25.98,Medium Risk
2582-FFFZR,0,22,50.6,No,0.3731,18.88,Medium Risk
8908-NMQTX,2,72,65.6,No,0.0094,0.62,Low Risk
2187-LZGPL,0,7,40.1,Yes,0.4259,17.08,Medium Risk
1431-AIDJQ,2,33,82.1,No,0.0475,3.9,Low Risk
6288-LBEAR,0,23,79.1,No,0.2704,21.39,Low Risk
4597-NUCQV,0,24,101.25,Yes,0.6045,61.21,High Risk
9019-QVLZD,0,1,79.55,Yes,0.8556,68.06,High Risk
8413-YNHNV,2,69,90.65,No,0.0152,1.38,Low Risk
5808-TOTXO,1,3,20.55,No,0.0313,0.64,Low Risk
4369-NYSCF,1,56,75.75,No,0.0803,6.08,Low Risk
6333-YDVLT,1,65,110.0,No,0.2057,22.63,Low Risk
5324-KTGCG,1,71,20.85,No,0.0265,0.55,Low Risk
5599-HVLTW,0,14,80.35,No,0.5616,45.12,Medium Risk
7394-LWLYN,0,2,70.15,No,0.5891,41.33,Medium Risk
3707-LRWZD,1,32,84.05,Yes,0.3331,28.0,Medium Risk
6873-UDNLD,0,40,67.45,No,0.1178,7.95,Low Risk
2700-LUEVA,0,1,20.75,No,0.1312,2.72,Low Risk
1455-ESIQH,0,1,89.1,Yes,0.8341,74.32,High Risk
0958-YHXGP,0,7,69.9,No,0.4317,30.18,Medium Risk
1101-SSWAG,0,15,51.1,No,0.332,16.97,Medium Risk
2979-SXESE,0,17,94.4,Yes,0.6497,61.33,High Risk
4013-TLDHQ,0,19,78.25,Yes,0.4935,38.62,Medium Risk
5743-KHMNA,2,71,25.55,No,0.0077,0.2,Low Risk
4194-FJARJ,2,54,60.0,No,0.0122,0.73,Low Risk
5325-UWTWJ,0,31,90.55,No,0.1694,15.34,Low Risk
3969-GYXEL,0,11,76.4,No,0.3518,26.88,Medium Risk
9208-OLGAQ,0,18,84.95,No,0.5175,43.96,Medium Risk
3244-CQPHU,2,72,110.1,No,0.1023,11.26,Low Risk
2674-MLXMN,0,71,99.65,No,0.3328,33.16,Medium Risk
9708-HPXWZ,0,5,45.4,No,0.288,13.08,Low Risk
6992-TKNYO,1,38,69.0,No,0.0607,4.19,Low Risk
4468-YDOVK,0,5,48.65,No,0.3145,15.3,Medium Risk
3754-DXMRT,0,2,44.15,Yes,0.6504,28.72,High Risk
5792-JALQC,2,52,59.85,No,0.0416,2.49,Low Risk
7130-VTEWQ,0,8,75.75,Yes,0.6538,49.53,High Risk
2200-DSAAL,2,68,80.65,No,0.1036,8.36,Low Risk
4302-ZYFEL,1,69,20.55,No,0.0071,0.15,Low Risk
9351-LZYGF,0,42,66.4,No,0.098,6.51,Low Risk
4366-CTOUZ,2,50,100.2,No,0.1162,11.64,Low Risk
6121-VZNQB,0,1,19.1,Yes,0.3431,6.55,Medium Risk
7903-CMPEY,0,1,80.3,Yes,0.8213,65.95,High Risk
1518-OMDIK,0,33,44.55,No,0.1382,6.16,Low Risk
6671-NGWON,0,7,20.35,No,0.1741,3.54,Low Risk
0595-ITUDF,0,64,91.8,No,0.167,15.33,Low Risk
6996-KNSML,0,1,74.9,Yes,0.8082,60.53,High Risk
1955-IBMMB,2,59,20.2,No,0.0099,0.2,Low Risk
0096-BXERS,0,6,50.35,No,0.3626,18.26,Medium Risk
3806-YAZOV,0,3,18.8,No,0.1314,2.47,Low Risk
7998-ZLXWN,0,15,20.45,No,0.0996,2.04,Low Risk
6253-WRFHY,1,13,64.75,No,0.1955,12.66,Low Risk
9133-AYJZG,0,23,98.7,No,0.4875,48.12,Medium Risk
2675-OTVVJ,0,31,89.45,No,0.3496,31.27,Medium Risk
8680-CGLTP,1,29,58.75,No,0.0594,3.49,Low Risk
8430-TWCBX,1,49,20.7,No,0.0243,0.5,Low Risk
5018-GWURO,0,56,85.6,No,0.3255,27.86,Medium Risk
6741-QRLUP,2,63,80.3,No,0.0211,1.69,Low Risk
4737-HOBAX,2,63,79.8,No,0.0241,1.92,Low Risk
0537-QYZZN,0,24,79.85,No,0.2965,23.68,Low Risk
3340-QBBFM,1,36,54.1,No,0.0566,3.06,Low Risk
1704-NRWYE,0,9,80.85,Yes,0.6471,52.32,High Risk
2592-SEIFQ,0,3,24.75,Yes,0.5593,13.84,Medium Risk
8200-KLNYW,1,21,80.9,No,0.1134,9.17,Low Risk
3372-CDXFJ,1,13,24.5,No,0.026,0.64,Low Risk
4781-ZXYGU,0,1,20.15,No,0.3684,7.42,Medium Risk
7632-YUTXB,1,25,20.05,No,0.0095,0.19,Low Risk
2718-YSKCS,2,71,19.6,No,0.0054,0.11,Low Risk
9896-UYMIE,1,66,114.3,No,0.1692,19.34,Low Risk
0853-NWIFK,1,45,100.3,No,0.2011,20.17,Low Risk
8212-CRQXP,0,22,80.0,No,0.3386,27.09,Medium Risk
6980-CDGFC,1,67,20.85,No,0.0327,0.68,Low Risk
7691-XVTZH,2,68,89.95,No,0.0664,5.97,Low Risk
7481-ATQQS,0,49,90.85,Yes,0.4423,40.18,Medium Risk
2277-VWCNI,0,4,48.75,No,0.5233,25.51,Medium Risk
1088-CNNKB,1,63,80.0,No,0.0799,6.39,Low Risk
8642-GVWRF,0,2,79.7,Yes,0.7278,58.01,High Risk
1930-BZLHI,1,21,20.35,No,0.0084,0.17,Low Risk
3400-ESFUW,2,55,57.55,Yes,0.0094,0.54,Low Risk
5868-YTYKS,0,1,20.25,No,0.3166,6.41,Medium Risk
3525-DVKFN,2,17,19.4,No,0.0095,0.18,Low Risk
1482-OXZSY,0,30,100.4,No,0.3809,38.24,Medium Risk
0377-JBKKT,0,22,57.95,No,0.1288,7.46,Low Risk
5778-BVOFB,0,9,59.5,No,0.2671,15.89,Low Risk
3373-YZZYM,0,1,19.2,No,0.24,4.61,Low Risk
2057-ZBLPD,0,21,86.5,Yes,0.5029,43.5,Medium Risk
0228-MAUWC,0,19,59.55,No,0.2025,12.06,Low Risk
5502-RLUYV,0,69,103.95,Yes,0.5199,54.04,Medium Risk
0023-HGHWL,0,1,25.1,Yes,0.7966,19.99,High Risk
7663-YJHSN,2,72,103.95,No,0.0303,3.15,Low Risk
4915-BFSXL,2,70,68.95,No,0.0164,1.13,Low Risk
3086-RUCRN,0,66,103.1,No,0.1835,18.92,Low Risk
5215-LNLDJ,0,7,24.7,No,0.2781,6.87,Low Risk
7576-JMYWV,0,46,110.2,No,0.2984,32.88,Low Risk
9039-RBEEE,0,39,48.95,Yes,0.1466,7.18,Low Risk
0257-KXZGU,0,32,62.45,No,0.1059,6.61,Low Risk
1307-ATKGB,0,24,89.55,No,0.4492,40.23,Medium Risk
8417-FMLZI,0,6,83.55,Yes,0.6406,53.52,High Risk
3714-XPXBW,0,37,78.9,No,0.1132,8.93,Low Risk
1850-AKQEP,0,8,20.35,No,0.0948,1.93,Low Risk
2824-DXNKN,2,72,71.45,No,0.0159,1.14,Low Risk
5227-JSCFE,2,71,46.35,No,0.0236,1.09,Low Risk
0848-ZGQIJ,0,16,94.65,No,0.4937,46.73,Medium Risk
3621-CHYVB,0,57,49.9,No,0.09,4.49,Low Risk
8042-RNLKO,1,66,25.45,No,0.0247,0.63,Low Risk
1792-UXAFY,0,17,89.15,Yes,0.5632,50.21,Medium Risk
5372-FBKBN,0,21,20.75,No,0.0485,1.01,Low Risk
0420-TXVSG,2,66,66.1,No,0.0164,1.08,Low Risk
6217-TOWGS,0,17,75.4,No,0.1771,13.35,Low Risk
0515-YPMCW,0,1,70.45,Yes,0.7577,53.38,High Risk
0378-XSZPU,1,58,60.3,Yes,0.1369,8.26,Low Risk
1045-LTCYT,0,8,21.05,No,0.158,3.33,Low Risk
1544-JJMYL,1,27,69.35,No,0.0563,3.9,Low Risk
4636-JGAAI,0,34,88.85,No,0.2487,22.1,Low Risk
6874-SGLHU,1,30,97.0,No,0.1832,17.77,Low Risk
5951-AOFIH,0,33,66.4,No,0.1665,11.06,Low Risk
4729-XKASR,0,1,24.75,Yes,0.6047,14.97,High Risk
3059-NGMXB,0,14,69.2,No,0.0926,6.41,Low Risk
8652-YHIYU,1,16,79.5,No,0.2194,17.44,Low Risk
5278-PNYOX,2,49,100.65,No,0.0833,8.38,Low Risk
5449-FIBXJ,0,19,103.3,Yes,0.496,51.24,Medium Risk
3486-HOOGQ,2,70,79.7,No,0.0185,1.47,Low Risk
5061-PBXFW,0,32,61.4,No,0.0764,4.69,Low Risk
8630-FJLIB,0,18,69.8,No,0.3876,27.05,Medium Risk
3891-NLXJB,2,37,40.55,No,0.0228,0.92,Low Risk
4749-OJKQU,0,4,75.65,No,0.6999,52.95,High Risk
0577-WHMEV,0,16,90.7,No,0.3753,34.04,Medium Risk
5453-AXEPF,0,17,80.5,No,0.4322,34.79,Medium Risk
3639-XJHKQ,0,19,60.6,No,0.1699,10.3,Low Risk
3716-LRGXK,2,60,101.15,No,0.0979,9.9,Low Risk
2263-SFSQZ,2,51,24.95,No,0.0146,0.36,Low Risk
9950-MTGYX,2,28,20.3,No,0.0045,0.09,Low Risk
3397-AVTKU,2,43,60.0,No,0.0875,5.25,Low Risk
4825-FUREZ,2,42,20.25,No,0.0147,0.3,Low Risk
9837-BMCLM,0,3,78.5,Yes,0.7243,56.86,High Risk
2672-OJQZP,0,1,44.75,No,0.4756,21.28,Medium Risk
0137-UDEUO,0,3,19.85,Yes,0.2101,4.17,Low Risk
3134-DSHVC,2,63,98.0,No,0.0449,4.4,Low Risk
6161-UUUTA,0,3,79.9,Yes,0.7296,58.3,High Risk
7821-DPRQE,0,68,107.7,No,0.273,29.4,Low Risk
6543-XRMYR,0,30,99.7,Yes,0.588,58.62,Medium Risk
2001-EWBQU,2,60,104.7,No,0.1963,20.55,Low Risk
4925-LMHOK,0,15,58.6,Yes,0.3485,20.42,Medium Risk
1608-GMEWB,0,45,93.9,No,0.5143,48.29,Medium Risk
6695-AMZUF,2,70,86.45,No,0.0129,1.12,Low Risk
1455-UGQVH,0,10,98.5,Yes,0.8079,79.58,High Risk
8410-BGQXN,0,4,19.4,No,0.1309,2.54,Low Risk
8280-MQRQN,0,1,50.45,Yes,0.5909,29.81,Medium Risk
1619-YWUBB,2,68,24.95,No,0.0187,0.47,Low Risk
7611-YKYTC,0,22,75.0,No,0.2419,18.14,Low Risk
2037-SGXHH,0,38,94.65,Yes,0.3651,34.56,Medium Risk
3178-FESZO,0,1,100.25,Yes,0.8483,85.04,High Risk
0365-GXEZS,0,18,78.2,No,0.2766,21.63,Low Risk
0082-OQIQY,0,29,94.2,No,0.3869,36.45,Medium Risk
6087-MVHJH,0,16,88.45,Yes,0.6351,56.17,High Risk
4603-JANFB,0,1,69.85,Yes,0.8701,60.78,High Risk
3018-TFTSU,0,12,81.7,Yes,0.4006,32.73,Medium Risk
3606-SBKRY,1,31,50.05,No,0.1612,8.07,Low Risk
4806-KEXQR,0,4,79.9,Yes,0.685,54.73,High Risk
0667-NSRGI,1,48,69.55,No,0.0494,3.44,Low Risk
7083-YNSKY,0,15,25.4,Yes,0.3709,9.42,Medium Risk
6893-ODYYE,1,50,90.1,No,0.0463,4.17,Low Risk
8242-JSVBO,0,7,44.65,No,0.3472,15.5,Medium Risk
2479-BRAMR,0,41,83.75,Yes,0.4164,34.87,Medium Risk
9541-ZPSEA,2,68,80.35,No,0.0189,1.52,Low Risk
2665-NPTGL,0,26,98.1,No,0.5417,53.14,Medium Risk
1139-WUOAH,2,57,53.35,No,0.0247,1.32,Low Risk
4693-VWVBO,0,3,19.55,No,0.2806,5.49,Low Risk
7434-SHXLS,0,1,20.9,Yes,0.3923,8.2,Medium Risk
6937-GCDGQ,1,19,48.95,No,0.0662,3.24,Low Risk
0988-JRWWP,0,3,54.2,No,0.4676,25.34,Medium Risk
5075-JSDKI,2,59,24.45,No,0.0275,0.67,Low Risk
7908-QCBCA,0,1,69.4,Yes,0.7846,54.45,High Risk
8644-XYTSV,0,42,40.15,No,0.1277,5.13,Low Risk
6711-FLDFB,0,7,74.9,Yes,0.6302,47.2,High Risk
3873-WOSBC,2,67,25.6,No,0.01,0.26,Low Risk
7465-ZZRVX,0,1,70.35,No,0.8376,58.93,High Risk
7975-JMZNT,2,66,91.7,No,0.0161,1.48,Low Risk
7251-XFOIL,0,61,89.2,No,0.2656,23.69,Low Risk
4116-IQRFR,1,4,24.1,No,0.0642,1.55,Low Risk
3714-JTVOV,0,42,74.15,Yes,0.4541,33.67,Medium Risk
8259-DZLIZ,1,64,53.85,No,0.0273,1.47,Low Risk
0442-ZXKVS,1,54,115.6,No,0.2268,26.22,Low Risk
7853-WNZSY,0,1,19.75,No,0.2086,4.12,Low Risk
3120-FAZKD,2,54,24.05,No,0.0091,0.22,Low Risk
8606-OEGQZ,2,18,25.3,No,0.0417,1.06,Low Risk
0225-ZORZP,0,3,84.3,No,0.5474,46.15,Medium Risk
4702-IOQDC,0,1,70.1,Yes,0.8298,58.17,High Risk
9489-JMTTN,2,72,89.75,No,0.0187,1.68,Low Risk
0575-CUQOV,1,60,97.95,No,0.1536,15.05,Low Risk
0967-BMLBD,1,11,20.0,No,0.0469,0.94,Low Risk
6178-KFNHS,0,12,78.3,Yes,0.4383,34.32,Medium Risk
2830-LEWOA,1,61,103.9,No,0.0974,10.12,Low Risk
5006-MXVRN,2,39,20.7,No,0.009,0.19,Low Risk
1264-BYWMS,0,55,96.8,Yes,0.5156,49.91,Medium Risk
9658-WYUFB,0,17,94.4,Yes,0.6052,57.13,High Risk
8327-WKMIE,1,37,20.15,No,0.0097,0.2,Low Risk
6917-FIJHC,2,72,26.0,No,0.0077,0.2,Low Risk
5329-KRDTM,2,72,77.35,No,0.0303,2.34,Low Risk
7797-EJMDP,0,8,66.05,No,0.2036,13.45,Low Risk
3530-VWVGU,0,22,19.9,No,0.064,1.27,Low Risk
2013-SGDXK,0,1,84.3,Yes,0.7911,66.69,High Risk
6368-NWMCE,0,38,68.15,No,0.1014,6.91,Low Risk
3633-CDBUW,1,17,80.85,No,0.0952,7.7,Low Risk
0707-HOVVN,2,70,75.5,No,0.0343,2.59,Low Risk
8580-QVLOC,2,72,92.45,Yes,0.3922,36.26,Medium Risk
3956-MGXOG,0,28,80.6,No,0.4535,36.55,Medium Risk
9274-UARKJ,0,15,83.2,No,0.5455,45.39,Medium Risk
4077-HWUYD,2,72,87.55,No,0.0074,0.65,Low Risk
2012-NWRPA,0,11,99.55,Yes,0.8249,82.12,High Risk
8808-ELEHO,0,8,81.25,Yes,0.6934,56.34,High Risk
0103-CSITQ,1,57,109.4,No,0.2094,22.91,Low Risk
3506-LCJDC,0,1,19.95,Yes,0.4578,9.13,Medium Risk
8671-KKKOS,0,46,45.55,No,0.2204,10.04,Low Risk
7305-ZWMAJ,1,30,20.7,No,0.0117,0.24,Low Risk
9518-XXBXE,0,10,75.3,No,0.3582,26.97,Medium Risk
3934-HXCFZ,0,23,99.25,Yes,0.5688,56.45,Medium Risk
6578-KRMAW,0,32,93.4,No,0.302,28.21,Medium Risk
4860-IJUDE,0,13,73.75,No,0.3027,22.32,Medium Risk
7666-WKRON,2,39,80.45,Yes,0.1593,12.82,Low Risk
9688-YGXVR,0,44,88.15,No,0.2953,26.03,Low Risk
0423-UDIJQ,0,9,49.2,No,0.2324,11.43,Low Risk
1945-XISKS,2,67,19.65,No,0.006,0.12,Low Risk
4910-AQFFX,0,9,79.35,Yes,0.6124,48.59,High Risk
2154-KVJFF,0,15,79.75,Yes,0.6282,50.1,High Risk
5360-LJCNJ,2,71,105.15,No,0.1267,13.32,Low Risk
2607-FBDFF,0,1,49.0,No,0.4301,21.07,Medium Risk
9647-ERGBE,0,30,100.05,Yes,0.5425,54.28,Medium Risk
3428-XZMAZ,0,1,69.35,Yes,0.8841,61.31,High Risk
1100-DDVRV,0,17,49.8,No,0.2147,10.69,Low Risk
0378-TOVMS,0,3,85.8,Yes,0.7278,62.45,High Risk
4355-HBJHH,2,67,79.7,Yes,0.2292,18.27,Low Risk
6728-WYQBC,0,1,20.95,No,0.2527,5.29,Low Risk
9058-CBREO,0,1,50.55,Yes,0.6677,33.75,High Risk
9029-FEGVJ,0,32,79.3,No,0.2765,21.93,Low Risk
7216-KAOID,1,41,19.5,No,0.0115,0.22,Low Risk
0318-QUUOB,0,1,80.55,Yes,0.8115,65.37,High Risk
6145-NNPNO,0,1,44.15,No,0.451,19.91,Medium Risk
5520-FVEWJ,0,12,84.5,Yes,0.6606,55.82,High Risk
5339-TJFEK,0,62,105.5,No,0.2856,30.13,Low Risk
5572-ZDXHY,0,22,84.3,Yes,0.4278,36.06,Medium Risk
2074-GUHPQ,0,17,92.7,No,0.3838,35.58,Medium Risk
4625-XMOYM,2,72,26.25,No,0.0046,0.12,Low Risk
5827-MWCZK,0,56,96.95,No,0.2162,20.96,Low Risk
1385-TQOZW,0,9,20.45,No,0.0834,1.71,Low Risk
5914-XRFQB,2,72,115.8,No,0.0342,3.96,Low Risk
4329-YPDDQ,0,20,108.2,No,0.365,39.49,Medium Risk
4804-NCPET,2,19,20.2,No,0.0062,0.13,Low Risk
3750-CKVKH,0,2,67.75,Yes,0.6559,44.44,High Risk
5944-UGLLK,1,53,54.9,No,0.0554,3.04,Low Risk
8063-GBATB,0,27,85.25,Yes,0.5744,48.97,Medium Risk
7787-BNTZM,0,6,20.15,No,0.1427,2.88,Low Risk
2252-ISRNH,1,9,90.35,No,0.3127,28.25,Medium Risk
9415-TPKRV,0,8,55.75,No,0.2059,11.48,Low Risk
5322-TEUJK,2,71,114.6,No,0.0384,4.4,Low Risk
4547-KQRTM,0,10,80.05,Yes,0.6292,50.37,High Risk
4877-EVATK,0,1,20.0,Yes,0.3496,6.99,Medium Risk
1866-DIOQZ,1,71,66.8,No,0.0432,2.89,Low Risk
8375-KVTHK,1,68,100.3,No,0.1913,19.19,Low Risk
2697-NQBPF,0,34,105.35,No,0.4219,44.45,Medium Risk
3709-OIJEA,1,26,85.2,No,0.1598,13.61,Low Risk
7639-SUPCW,0,22,48.8,Yes,0.3079,15.03,Medium Risk
1386-ZIKUV,0,7,18.95,No,0.1079,2.04,Low Risk
0599-XNYDO,0,20,69.8,No,0.3486,24.33,Medium Risk
6377-WHAOX,0,60,106.15,No,0.4216,44.75,Medium Risk
6855-VLGOS,2,72,20.55,No,0.0016,0.03,Low Risk
8999-XXGNS,1,72,105.75,No,0.1503,15.89,Low Risk
8746-OQQRW,0,4,25.25,No,0.1733,4.38,Low Risk
3181-MIZBN,0,16,19.75,No,0.1284,2.54,Low Risk
0471-ARVMX,1,62,104.85,No,0.1907,19.99,Low Risk
7766-CLTIC,0,10,60.95,No,0.2151,13.11,Low Risk
5650-YLIBA,0,31,81.15,No,0.473,38.38,Medium Risk
0825-CPPQH,2,71,19.1,No,0.0066,0.13,Low Risk
9084-OAYKL,2,58,20.8,No,0.0128,0.27,Low Risk
6122-LJADA,2,70,90.15,No,0.0123,1.11,Low Risk
2400-XIWIO,2,71,90.1,No,0.0294,2.65,Low Risk
7524-VRLPL,2,69,74.1,No,0.0591,4.38,Low Risk
1069-XAIEM,0,1,85.05,Yes,0.8708,74.06,High Risk
7569-NMZYQ,2,72,118.75,No,0.1717,20.39,Low Risk
5201-USSQZ,0,26,85.9,No,0.2205,18.94,Low Risk
2105-PHWON,0,33,95.0,No,0.3088,29.34,Medium Risk
1494-EJZDW,2,10,20.15,No,0.0235,0.47,Low Risk
4884-TVUQF,2,57,101.3,No,0.0748,7.58,Low Risk
8003-EWNDZ,0,10,21.2,No,0.093,1.97,Low Risk
1897-RCFUM,1,39,24.2,No,0.019,0.46,Low Risk
9256-JTBNZ,0,11,20.3,No,0.1497,3.04,Low Risk
4658-HCOHW,0,21,102.8,Yes,0.5479,56.32,Medium Risk
2211-RMNHO,2,68,85.3,No,0.0179,1.53,Low Risk
2432-TFSMK,1,18,89.6,No,0.177,15.86,Low Risk
3440-JPSCL,0,6,99.95,Yes,0.7628,76.24,High Risk
4929-ROART,0,18,56.25,No,0.1274,7.17,Low Risk
1834-ABKHQ,1,52,50.95,No,0.052,2.65,Low Risk
1741-WTPON,2,56,115.85,No,0.1047,12.13,Low Risk
3932-IJWDZ,0,45,103.65,No,0.4316,44.74,Medium Risk
1240-HCBOH,2,67,26.1,No,0.0095,0.25,Low Risk
3594-KADLU,0,3,35.1,No,0.3885,13.64,Medium Risk
8065-BVEPF,0,65,99.1,No,0.2747,27.22,Low Risk
3796-ENZGF,2,63,67.25,No,0.0192,1.29,Low Risk
1734-ZMNTZ,2,11,25.0,No,0.0162,0.4,Low Risk
2853-CWQFQ,0,1,59.55,No,0.3897,23.21,Medium Risk
0813-TAXXS,2,55,77.8,No,0.0532,4.14,Low Risk
